SITE CODE= 67016ó÷ìáésñÂëOí¨ëñèo        ,37.4962,137.2705,15.86,7.6,45292.67387,8.93,15.21
 LAT.=   37.2871,,,,,,,
 LON.=  136.7680,,,,,,,
 SAMPLING RATE= 100Hz,,,,,,,
 UNIT  = gal(cm/s/s),,,,,,,
INITIAL TIME = 2024 01 01 16 10 10,,,,,,,
 NS,EW,UD,,,,,
-68.708,53.615,3.189,,,,,
-57.547,51.377,-2.506,,,,,
-48.448,48.427,-12.171,,,,,
-40.575,46.954,-22.191,,,,,
-31.988,47.777,-28.231,,,,,
-21.67,50.377,-27.178,,,,,
-10.311,54.229,-20.05,,,,,
0.075,58.495,-9.862,,,,,
8.27,61.964,1.436,,,,,
14.895,63.862,12.431,,,,,
19.664,63.724,23.142,,,,,
19.682,60.968,34.97,,,,,
12.499,55.334,46.967,,,,,
-0.503,47.326,55.045,,,,,
-15.3,37.442,54.595,,,,,
-28.901,25.877,42.234,,,,,
-40.111,13.914,18.46,,,,,
-47.049,4.001,-10.967,,,,,
-47.594,-2.572,-39.269,,,,,
-43.701,-6.909,-61.857,,,,,
-40.535,-10.682,-75.486,,,,,
-40.849,-13.641,-78.14,,,,,
-43.909,-14.473,-68.81,,,,,
-47.121,-14.211,-48.972,,,,,
-48.269,-14.549,-24.841,,,,,
-48.262,-13.22,-2.744,,,,,
-47.993,-7.222,14.24,,,,,
-44.778,2.323,23.215,,,,,
-36.727,12.627,24.115,,,,,
-25.362,22.14,22.659,,,,,
-11.438,30.304,24.294,,,,,
5.981,36.509,29.838,,,,,
25.627,39.426,36.161,,,,,
43.808,38.354,38.459,,,,,
58.329,34.586,34.879,,,,,
69.858,30.041,27.629,,,,,
79.831,24.721,19.687,,,,,
88.458,16.882,12.235,,,,,
94.584,5.91,2.692,,,,,
97.235,-6.969,-12.985,,,,,
96.923,-20.069,-34.103,,,,,
95.65,-31.385,-54.631,,,,,
96.127,-39.958,-66.569,,,,,
100.427,-47.274,-62.802,,,,,
108.924,-54.229,-42.165,,,,,
119.331,-60.118,-10.899,,,,,
127.568,-65.585,21.315,,,,,
131.956,-71.645,43.556,,,,,
134.645,-77.67,47.874,,,,,
137.379,-82.889,34.645,,,,,
138.664,-87.297,10.955,,,,,
136.179,-91.035,-13.216,,,,,
129.562,-93.748,-28.218,,,,,
120.259,-94.848,-30.315,,,,,
110.55,-94.98,-23.385,,,,,
102.188,-95.51,-13.862,,,,,
94.387,-96.044,-7.104,,,,,
84.759,-93.998,-7.496,,,,,
72.75,-86.482,-16.397,,,,,
59.943,-72.726,-29.835,,,,,
47.875,-55.22,-41.837,,,,,
37.272,-37.812,-47.841,,,,,
27.874,-22.728,-43.877,,,,,
18.701,-10.161,-29.174,,,,,
8.789,-0.206,-10.411,,,,,
-2.386,6.537,2.781,,,,,
-14.075,10.152,5.922,,,,,
-24.784,11.49,1.632,,,,,
-33.523,11.679,-4.579,,,,,
-39.414,11.938,-10.375,,,,,
-42.034,12.802,-16.169,,,,,
-41.996,13.575,-20.646,,,,,
-40.347,12.53,-23.36,,,,,
-38.594,9.079,-26.167,,,,,
-38.843,5.798,-28.558,,,,,
-43.775,5.206,-28.891,,,,,
-54.974,6.187,-26.965,,,,,
-69.534,6.382,-21.358,,,,,
-81.489,5.426,-9.84,,,,,
-88.063,4.658,6.769,,,,,
-92.003,5.578,22.886,,,,,
-96.32,9.188,31.736,,,,,
-97.817,15.603,32.67,,,,,
-90.229,23.417,32.853,,,,,
-74.555,30.718,39.816,,,,,
-59.146,37.149,54.088,,,,,
-48.348,43.688,68.717,,,,,
-39.361,50.674,73.147,,,,,
-30.656,56.87,60.462,,,,,
-24.788,61.478,34.786,,,,,
-21.761,66.37,7.723,,,,,
-17.373,73.67,-12.195,,,,,
-10.403,82.708,-22.175,,,,,
-4.656,90.942,-22.201,,,,,
-2.163,96.16,-13.743,,,,,
-0.535,97.605,-0.815,,,,,
2.136,94.707,8.392,,,,,
4.08,86.417,6.522,,,,,
2.919,73.697,-6.222,,,,,
-0.793,59.395,-24.21,,,,,
-5.442,45.242,-39.536,,,,,
-10.5,31.558,-43.648,,,,,
-14.241,19.124,-32.61,,,,,
-14.104,9.014,-10.789,,,,,
-12.102,0.491,12.047,,,,,
-13.882,-7.749,29.442,,,,,
-19.93,-15.064,40.586,,,,,
-24.804,-20.966,44.568,,,,,
-25.703,-26.759,43.286,,,,,
-24.743,-32.604,43.939,,,,,
-24.682,-36.632,49.254,,,,,
-27.257,-38.414,52.197,,,,,
-33.414,-39.582,42.545,,,,,
-43.095,-40.459,17.98,,,,,
-54.766,-39.967,-11.818,,,,,
-65.629,-37.618,-34.661,,,,,
-73.923,-33.022,-44.369,,,,,
-80.399,-26.175,-40.57,,,,,
-86.223,-18.841,-28.454,,,,,
-90.187,-13.158,-16.711,,,,,
-89.566,-9.723,-10.874,,,,,
-85.228,-8.424,-9.834,,,,,
-82.345,-9.213,-8.526,,,,,
-81.889,-10.409,-2.123,,,,,
-77.763,-8.343,10.48,,,,,
-66.442,-3.694,24.668,,,,,
-52.523,-4.709,32.447,,,,,
-42.493,-14.23,27.006,,,,,
-36.539,-23.068,6.64,,,,,
-29.436,-24.933,-21.645,,,,,
-19.22,-22.274,-45.429,,,,,
-8.62,-18.268,-55.603,,,,,
1.138,-15.335,-48.081,,,,,
11.221,-14.828,-24.491,,,,,
22.053,-15.806,3.887,,,,,
32.797,-16.905,23.87,,,,,
43.501,-17.418,31.683,,,,,
55.067,-17.722,31.013,,,,,
66.257,-17.74,29.022,,,,,
75.395,-15.301,32.344,,,,,
83.81,-9.287,37.971,,,,,
93.218,-1.927,35.775,,,,,
102.638,4.33,21.649,,,,,
109.761,9.494,1.792,,,,,
114.665,14.868,-13.202,,,,,
121.731,20.498,-18.16,,,,,
134.605,24.129,-16.923,,,,,
150.021,23.828,-15.075,,,,,
160.595,20.708,-15.883,,,,,
162.079,17.369,-21.496,,,,,
155.383,15.536,-30.719,,,,,
144.003,15.649,-38.832,,,,,
132.349,17.015,-39.786,,,,,
124.655,18.632,-28.169,,,,,
121.374,20.227,-6.139,,,,,
117.564,22.142,13.955,,,,,
108.198,24.835,19.683,,,,,
93.785,28.152,8.483,,,,,
78.65,30.212,-11.853,,,,,
66.201,29.451,-28.324,,,,,
57.613,27.481,-29.749,,,,,
52.378,25.806,-14.472,,,,,
49.373,22.388,8.126,,,,,
48.086,15.361,27.113,,,,,
46.598,6.132,37.697,,,,,
40.5,-3.251,39.32,,,,,
27.849,-11.61,33.383,,,,,
11.519,-17.378,22.427,,,,,
-5.435,-20.106,9.628,,,,,
-22.163,-21.814,-0.263,,,,,
-37.589,-23.64,-4.559,,,,,
-50.387,-24.011,-7.256,,,,,
-61.951,-21.398,-13.979,,,,,
-75.484,-16.284,-23.804,,,,,
-90.276,-10.655,-29.355,,,,,
-99.74,-6.889,-23.566,,,,,
-99.038,-6.505,-5.833,,,,,
-92.174,-8.949,17.802,,,,,
-86.278,-11.87,38.467,,,,,
-82.596,-13.393,46.681,,,,,
-78.782,-13.236,37.443,,,,,
-75.591,-11.731,18.028,,,,,
-75.693,-9.462,3.872,,,,,
-78.513,-7.097,4.671,,,,,
-80.699,-4.25,17.937,,,,,
-81.13,0.337,32.942,,,,,
-82.178,6.636,38.459,,,,,
-85.47,13.091,28.169,,,,,
-88.947,18.981,3.144,,,,,
-90.004,25.082,-28.063,,,,,
-89.592,31.716,-55.475,,,,,
-89.938,37.849,-72.917,,,,,
-89.462,42.793,-76.676,,,,,
-84.062,47.102,-66.234,,,,,
-72.763,50.53,-45.999,,,,,
-58.749,51.653,-21.932,,,,,
-46.101,50.639,0.967,,,,,
-37.023,49.517,18.504,,,,,
-30.479,50.035,28.773,,,,,
-24.535,52.314,32.161,,,,,
-20.461,54.203,30.179,,,,,
-20.553,53.782,27.001,,,,,
-23.354,52.547,26.795,,,,,
-26.708,52.491,28.219,,,,,
-32.66,52.826,28.033,,,,,
-43.086,52.47,27.533,,,,,
-54.306,51.482,30.32,,,,,
-62.238,49.128,36.251,,,,,
-68.647,44.255,40.853,,,,,
-77.08,37.211,39.88,,,,,
-86.327,29.14,31.615,,,,,
-91.747,20.186,16.866,,,,,
-90.886,9.316,0.051,,,,,
-85.604,-4.375,-12.612,,,,,
-79.439,-20.136,-18.197,,,,,
-74.393,-35.428,-19.064,,,,,
-70.206,-47.929,-20.84,,,,,
-65.601,-57.621,-29.041,,,,,
-60.331,-65.978,-43.629,,,,,
-55.612,-73.555,-57.353,,,,,
-51.245,-80.19,-63.399,,,,,
-44.353,-86.396,-60.867,,,,,
-33.462,-92.516,-51.372,,,,,
-20.723,-98.195,-35.837,,,,,
-8.019,-103.505,-15.491,,,,,
5.071,-108.87,7.073,,,,,
18.615,-114.294,30.157,,,,,
31.979,-119.214,54.012,,,,,
46.164,-122.358,76.227,,,,,
62.937,-122.306,89.868,,,,,
81.064,-118.966,88.051,,,,,
96.311,-113.305,68.116,,,,,
106.402,-104.955,33.908,,,,,
113.439,-92.637,-4.4,,,,,
121.581,-77.647,-34.336,,,,,
133.482,-63.655,-47.003,,,,,
147.769,-53.161,-42.008,,,,,
160.463,-46.215,-26.344,,,,,
167.913,-41.449,-7.958,,,,,
168.926,-37.166,8.012,,,,,
166.969,-32.198,18.532,,,,,
166.678,-26.478,23.027,,,,,
168.115,-19.057,26.006,,,,,
168.712,-6.87,31.5,,,,,
166.085,8.831,32.911,,,,,
157.836,21.377,20.782,,,,,
145.289,30.328,-1.876,,,,,
133.501,41.21,-23.674,,,,,
123.403,53.285,-36.962,,,,,
111.235,61.304,-40.044,,,,,
95.553,64.104,-34.943,,,,,
79.544,63.805,-26.567,,,,,
67.388,61.789,-21.061,,,,,
58.321,58.174,-20.242,,,,,
47.852,53.399,-17.654,,,,,
36.912,48.709,-7.888,,,,,
31.074,44.281,2.009,,,,,
29.371,38.859,1.551,,,,,
23.744,33.006,-9.685,,,,,
11.52,29.086,-27.956,,,,,
-0.745,26.801,-51.592,,,,,
-8.33,23.561,-75.387,,,,,
-13.098,18.67,-91.139,,,,,
-16.129,13.006,-93.549,,,,,
-16.546,6.366,-81.685,,,,,
-16.898,-1.417,-58.457,,,,,
-20.075,-8.989,-28.584,,,,,
-22.862,-16.416,2.6,,,,,
-20.597,-26.233,30.575,,,,,
-15.678,-39.078,55.659,,,,,
-13.964,-51.951,79.185,,,,,
-15.922,-61.955,94.188,,,,,
-18.643,-68.841,91.755,,,,,
-22.317,-72.844,77.997,,,,,
-28.717,-73.403,70.456,,,,,
-37.725,-71.491,76.322,,,,,
-48.518,-68.929,87.095,,,,,
-60.702,-65.61,91.865,,,,,
-73.681,-61.185,85.534,,,,,
-87.08,-56.578,68.277,,,,,
-100.628,-51.558,43.679,,,,,
-112.543,-44.963,16.493,,,,,
-121.001,-37.793,-11.44,,,,,
-126.896,-31.861,-42.931,,,,,
-131.967,-26.812,-78.911,,,,,
-136.382,-21.783,-112.359,,,,,
-139.475,-16.431,-133.05,,,,,
-140.425,-9.239,-134.513,,,,,
-139.352,0.725,-114.63,,,,,
-138.111,11.914,-73.796,,,,,
-137.151,22.555,-14.846,,,,,
-134.353,31.561,53.273,,,,,
-130.017,37.531,113.966,,,,,
-127.74,39.827,152.331,,,,,
-127.655,40.02,162.79,,,,,
-125.11,39.754,145.872,,,,,
-118.392,37.826,109.41,,,,,
-111.391,33.386,68.14,,,,,
-107.58,30.006,29.973,,,,,
-106.376,31.621,-7.547,,,,,
-104.917,37.359,-45.821,,,,,
-101.123,43.733,-80.282,,,,,
-95.163,49.354,-104.201,,,,,
-87.363,55.244,-116.377,,,,,
-76.963,61.911,-123.299,,,,,
-65.161,68.217,-130.812,,,,,
-55.572,72.98,-139.009,,,,,
-50.122,77.064,-142.732,,,,,
-47.385,82.909,-133.783,,,,,
-44.916,90.903,-107.53,,,,,
-40.77,98.406,-66.192,,,,,
-33.179,103.746,-15.861,,,,,
-23.011,107.548,34.756,,,,,
-14.951,109.704,76.459,,,,,
-9.644,109.851,103.72,,,,,
-0.936,110.047,113.764,,,,,
12.839,112.523,108.231,,,,,
25.275,116.916,99.954,,,,,
32.22,122.25,105.389,,,,,
36.149,128.122,125.82,,,,,
40.672,133.083,145.855,,,,,
46.294,134.86,150.746,,,,,
51.078,131.818,136.848,,,,,
53.457,123.47,107.875,,,,,
54.667,111.559,69.886,,,,,
57.654,99.215,27.211,,,,,
62.628,87.302,-18.426,,,,,
67.382,75.098,-62.274,,,,,
72.221,63.433,-97.121,,,,,
79.751,52.679,-118.021,,,,,
91.648,40.688,-121.607,,,,,
108.061,25.641,-107.465,,,,,
127.013,8.162,-79.752,,,,,
144.348,-10.785,-47.186,,,,,
157.651,-31.146,-22.275,,,,,
168.796,-52.084,-13.971,,,,,
178.891,-72.689,-23.558,,,,,
184.045,-93.879,-47.482,,,,,
180.858,-116.057,-77.507,,,,,
173.509,-136.135,-101.681,,,,,
169.699,-152.584,-109.434,,,,,
171.63,-171.889,-95.683,,,,,
176.704,-196.788,-61.084,,,,,
179.982,-215.354,-12.047,,,,,
174.32,-219.757,39.056,,,,,
158.82,-217.324,78.283,,,,,
140.577,-213.687,95.317,,,,,
123.489,-207.772,83.732,,,,,
105.74,-199.39,39.057,,,,,
85.259,-188.798,-34.145,,,,,
61.182,-174.641,-111.179,,,,,
33.009,-154.694,-161.247,,,,,
1.747,-129.354,-171.976,,,,,
-26.933,-101.877,-145.702,,,,,
-46.185,-74.833,-90.037,,,,,
-56.501,-52.119,-20.711,,,,,
-64.184,-37.429,44.08,,,,,
-73.731,-27.331,90.675,,,,,
-85.459,-15.272,111.92,,,,,
-96.02,0.283,110.864,,,,,
-101.97,16.907,97.473,,,,,
-103.217,31.246,81.498,,,,,
-101.162,39.33,66.94,,,,,
-99.713,38.891,49.246,,,,,
-104.621,32.651,24.64,,,,,
-113.8,26.826,-1.427,,,,,
-118.169,23.571,-18.285,,,,,
-114.447,17.132,-14.354,,,,,
-105.941,3.027,11.409,,,,,
-95.202,-14.599,39.031,,,,,
-83.87,-31.799,44.128,,,,,
-73.848,-50.167,17.765,,,,,
-65.162,-69.477,-29.523,,,,,
-57.387,-86.898,-71.556,,,,,
-52.306,-101.667,-85.56,,,,,
-49.682,-113.982,-66.966,,,,,
-44.717,-123.646,-22.757,,,,,
-37.441,-131.282,33.043,,,,,
-37.131,-137.41,79.914,,,,,
-48.216,-139.647,100.085,,,,,
-61.732,-134.489,88.746,,,,,
-68.245,-122.793,57.929,,,,,
-68.558,-109.091,29.821,,,,,
-68.173,-96.225,19.469,,,,,
-70.646,-84.274,24.396,,,,,
-77.305,-73.225,33.52,,,,,
-85.805,-64.083,39.546,,,,,
-90.824,-57.727,39.738,,,,,
-93.376,-54.322,34.142,,,,,
-101.704,-53.197,27.548,,,,,
-116.876,-52.497,23.134,,,,,
-131.339,-50.494,12.948,,,,,
-143.664,-47.227,-11.207,,,,,
-158.648,-44.163,-42.852,,,,,
-174.365,-42.408,-70.214,,,,,
-182.715,-41.277,-89.438,,,,,
-182.614,-39.642,-101.733,,,,,
-182.145,-37.496,-105.507,,,,,
-184.452,-34.066,-95.784,,,,,
-181.859,-27.286,-73.36,,,,,
-170.205,-17.147,-47.427,,,,,
-157.19,-5.609,-24.149,,,,,
-148.516,7.922,-2.114,,,,,
-137.783,25.864,20.903,,,,,
-116.743,47.57,45.111,,,,,
-85.697,70.426,71.196,,,,,
-50.487,93.229,101.474,,,,,
-15.491,115.293,136.4,,,,,
17.686,136.053,170.335,,,,,
47.684,155.222,193.253,,,,,
72.765,169.824,197.736,,,,,
92.314,175.822,183.733,,,,,
108.89,175.608,153.084,,,,,
126.949,176.092,102.462,,,,,
147.299,178.849,29.528,,,,,
165.721,180.292,-58.013,,,,,
178.324,179.276,-145.265,,,,,
186.674,178.574,-218.207,,,,,
196.684,181.134,-266.588,,,,,
212.605,187.554,-284.346,,,,,
232.337,195.247,-271.998,,,,,
249.339,198.498,-234.039,,,,,
262.142,193.468,-173.724,,,,,
277.804,183.702,-98.137,,,,,
300.173,173.327,-23.115,,,,,
321.779,158.87,37.311,,,,,
333.15,137.601,82.104,,,,,
334.668,116.08,116.371,,,,,
333.92,101.792,139.38,,,,,
332.604,93.795,148.299,,,,,
321.824,86.456,143.714,,,,,
294.988,77.905,122.152,,,,,
258.546,71.877,77.446,,,,,
221.881,71.189,14.891,,,,,
187.65,73.589,-48.921,,,,,
157.811,76.334,-99.047,,,,,
135.952,78.801,-125.914,,,,,
121.604,79.44,-125.882,,,,,
108.856,74.063,-108.003,,,,,
91.633,60.049,-90.366,,,,,
70.164,42.323,-86.214,,,,,
50.75,27.647,-97.754,,,,,
39.795,15.54,-115.578,,,,,
38.664,3.723,-124.528,,,,,
42.284,-6.472,-114.928,,,,,
44.346,-16.176,-83.631,,,,,
44.325,-29.773,-35.083,,,,,
44.536,-47.994,12.289,,,,,
40.98,-68.307,38.424,,,,,
25.89,-89.459,42.933,,,,,
0.338,-110.938,41.53,,,,,
-23.526,-132.095,45.477,,,,,
-33.187,-152.174,56.071,,,,,
-27.838,-168.723,72.693,,,,,
-20.248,-178.176,91.584,,,,,
-21.148,-179.188,100.711,,,,,
-26.614,-174.148,87.615,,,,,
-29.641,-166.062,52.335,,,,,
-33.84,-155.012,12.22,,,,,
-46.036,-140.009,-5.908,,,,,
-62.317,-120.606,12.959,,,,,
-71.417,-96.598,58.293,,,,,
-72.839,-71.471,110.442,,,,,
-78.934,-49.869,160.273,,,,,
-93.757,-31.344,200.487,,,,,
-107.234,-16.42,217.233,,,,,
-114.23,-9.307,203.788,,,,,
-120.656,-9.009,165.8,,,,,
-130.727,-11.046,110.457,,,,,
-141.728,-14.609,43.677,,,,,
-149.338,-19.309,-25.506,,,,,
-153.651,-22.329,-86.367,,,,,
-158.261,-21.803,-131.016,,,,,
-161.863,-19.734,-154.771,,,,,
-161.175,-19.685,-156.603,,,,,
-160.759,-22.237,-141.179,,,,,
-165.459,-28.043,-112.153,,,,,
-174.392,-39.617,-66.81,,,,,
-186.769,-54.992,-7.919,,,,,
-195.026,-70.654,47.776,,,,,
-185.541,-88.478,81.892,,,,,
-161.055,-109.967,87.279,,,,,
-140.599,-131.042,67.4,,,,,
-134.137,-147.024,33.042,,,,,
-135.373,-157.615,-0.17,,,,,
-135.699,-165.378,-17.475,,,,,
-132.95,-170.793,-10.496,,,,,
-128.568,-173.275,18.365,,,,,
-126.367,-175.253,55.993,,,,,
-131.78,-176.703,86.262,,,,,
-143.816,-172.082,95.035,,,,,
-155.503,-160.172,73.724,,,,,
-165.041,-145.128,28.192,,,,,
-175.126,-127.07,-22.012,,,,,
-183.834,-105.002,-56.493,,,,,
-186.039,-82.903,-63.347,,,,,
-181.379,-63.131,-43.231,,,,,
-175.437,-43.028,-4.571,,,,,
-173.474,-21.861,47.007,,,,,
-175.351,-2.235,105.014,,,,,
-177.177,14.386,154.836,,,,,
-175.788,26.536,181.915,,,,,
-171.464,32.162,178.79,,,,,
-167.614,33.091,145.744,,,,,
-165.592,33.227,92.848,,,,,
-162.461,33.98,35.609,,,,,
-158.121,36.008,-9.96,,,,,
-156.458,40.824,-29.11,,,,,
-156.544,49.206,-17.992,,,,,
-153.62,58.374,12.033,,,,,
-147.067,63.159,45.65,,,,,
-138.605,62.101,69.041,,,,,
-129.208,56.762,67.539,,,,,
-121.087,47.733,34.551,,,,,
-113.799,37.196,-18.028,,,,,
-101.819,28.543,-68.621,,,,,
-83.872,22.417,-103.839,,,,,
-66.568,18.567,-120.162,,,,,
-54.396,16.782,-113.231,,,,,
-44.105,14.742,-80.471,,,,,
-29.126,10.463,-31.321,,,,,
-6.539,4.039,17.251,,,,,
19.335,-3.518,51.245,,,,,
42.187,-10.127,61.122,,,,,
59.149,-14.132,40.742,,,,,
69.413,-13.838,-4.687,,,,,
74.683,-6.221,-54.341,,,,,
79.504,7.341,-89.98,,,,,
88.977,21.002,-108.239,,,,,
106.742,33.254,-106.512,,,,,
130.36,45.775,-80.99,,,,,
152.391,57.253,-42.824,,,,,
169.047,66.737,-13.34,,,,,
182.138,77.474,-0.858,,,,,
194.853,92.714,5.411,,,,,
208.904,110.452,17.972,,,,,
224.888,126.075,41.71,,,,,
244.031,139.659,80.632,,,,,
265.239,153.94,132.959,,,,,
282.739,165.553,182.23,,,,,
292.159,170.078,210.021,,,,,
295.357,173.75,215.607,,,,,
295.201,183.746,209.342,,,,,
289.697,194.623,185.831,,,,,
277.754,201.162,132.061,,,,,
266.172,208.038,58.544,,,,,
260.011,214.905,-17.274,,,,,
255.183,212.923,-97.26,,,,,
250.256,202.455,-183.57,,,,,
248.31,195.042,-264.747,,,,,
246.071,194.875,-327.386,,,,,
239.381,195.237,-362.172,,,,,
230.795,192.617,-362.997,,,,,
223.222,189.29,-325.86,,,,,
216.071,184.723,-256.5,,,,,
208.649,175.653,-173.988,,,,,
203.938,161.597,-89.572,,,,,
204.848,142.963,-4.132,,,,,
205.996,118.981,72.283,,,,,
198.537,91.591,132.369,,,,,
180.608,64.387,179.45,,,,,
156.413,38.78,209.693,,,,,
134.112,16.34,215.131,,,,,
119.949,-0.488,190.69,,,,,
102.99,-12.187,137.965,,,,,
67.527,-18.144,75.585,,,,,
24.485,-12.138,21.06,,,,,
0.048,5.246,-20.2,,,,,
1.573,21.814,-37.189,,,,,
13.855,31.198,-20.849,,,,,
19.291,36.652,25.107,,,,,
15.928,38.958,84.618,,,,,
12.933,36.792,125.61,,,,,
14.717,32.808,126.25,,,,,
17.672,31.552,99.908,,,,,
13.555,35.385,71.697,,,,,
-0.05,44.068,47.725,,,,,
-8.091,53.815,19.748,,,,,
5.278,57.822,-13.484,,,,,
29.451,51.722,-46.507,,,,,
39.832,36.129,-76.668,,,,,
32.13,15.939,-102.735,,,,,
22.208,-1.793,-123.845,,,,,
20.095,-14.658,-138.918,,,,,
22.925,-26.603,-145.908,,,,,
26.646,-40.877,-139.888,,,,,
30.952,-57.168,-112.86,,,,,
36.624,-75.676,-61.533,,,,,
43.591,-99.354,6.434,,,,,
48.624,-129.42,71.297,,,,,
48.026,-161.071,115.175,,,,,
43.693,-190.074,138.164,,,,,
41.552,-219.399,147.643,,,,,
44.521,-251.898,148.689,,,,,
46.104,-284.772,141.802,,,,,
34.61,-314.406,116.12,,,,,
10.533,-336.492,68.985,,,,,
-6.344,-345.952,21.409,,,,,
1.75,-344.632,-8.978,,,,,
22.444,-342.252,-25.193,,,,,
26.094,-345.897,-32.875,,,,,
5.147,-351.174,-30.959,,,,,
-24.212,-349.93,-23.254,,,,,
-43.162,-344.323,-23.245,,,,,
-44.44,-340.277,-46.421,,,,,
-44.985,-336.688,-91.816,,,,,
-65.069,-330.029,-131.451,,,,,
-96.503,-316.566,-139.438,,,,,
-120.815,-295.198,-116.41,,,,,
-139.214,-272.079,-69.715,,,,,
-163.884,-250.908,-0.462,,,,,
-193.6,-228.647,82.644,,,,,
-214.835,-207.108,156.656,,,,,
-227.964,-190.902,195.077,,,,,
-248.39,-176.898,183.817,,,,,
-277.558,-161.607,133.61,,,,,
-302.342,-146.02,78.709,,,,,
-319.214,-126.709,54.005,,,,,
-333.504,-101.541,73.614,,,,,
-346.945,-79.707,127.32,,,,,
-357.346,-67.23,186.459,,,,,
-356.046,-55.7,221.711,,,,,
-340.15,-41.467,212.029,,,,,
-334.262,-34.504,141.62,,,,,
-358.999,-35.257,16.671,,,,,
-392.731,-31.687,-130.879,,,,,
-406.505,-23.169,-266.625,,,,,
-401.583,-16.164,-363.101,,,,,
-392.953,-7.045,-398.096,,,,,
-384.216,7.124,-356.565,,,,,
-367.958,21.219,-247.181,,,,,
-347.703,32.439,-104.91,,,,,
-341.76,41.471,42.93,,,,,
-351.623,49.14,182.309,,,,,
-346.863,56.734,293.384,,,,,
-306.968,64.519,356.028,,,,,
-261.67,67.101,362.778,,,,,
-251.951,54.978,327.791,,,,,
-267.248,35.607,281.047,,,,,
-259.063,35.873,244.525,,,,,
-212.674,61.645,213.875,,,,,
-171.652,82.246,171.937,,,,,
-171.136,74.877,123.139,,,,,
-187.997,58.264,80.848,,,,,
-185.272,58.099,25.883,,,,,
-160.392,68.265,-73.254,,,,,
-133.068,73.032,-204.176,,,,,
-117.074,71.603,-307.794,,,,,
-112.842,68.339,-338.428,,,,,
-113.66,64.247,-306.629,,,,,
-110.925,57.217,-250.358,,,,,
-102.739,46.576,-196.467,,,,,
-95.402,38.503,-155.884,,,,,
-84.496,42.505,-116.82,,,,,
-57.069,57.743,-59.198,,,,,
-24.539,71.563,8.855,,,,,
-15.19,83.243,67.576,,,,,
-26.857,105.125,114.239,,,,,
-23.471,135.532,149.331,,,,,
15.719,160.03,165.736,,,,,
65.568,167.57,146.969,,,,,
91.229,157.297,93.361,,,,,
95.398,143.721,46.6,,,,,
97.793,139.923,20.347,,,,,
103.962,144.663,-37.628,,,,,
113.016,156.928,-140.856,,,,,
115.711,175.748,-218.107,,,,,
104.085,196.942,-219.091,,,,,
94.75,219.463,-169.465,,,,,
103.334,237.358,-113.985,,,,,
119.05,243.92,-71.489,,,,,
128.929,244.994,-32.103,,,,,
137.482,249.493,17.763,,,,,
158.478,257.42,77.595,,,,,
195.457,261.055,136.959,,,,,
229.589,253.788,170.516,,,,,
240.271,239.04,165.139,,,,,
230.855,227.153,145.177,,,,,
218.614,226.353,135.097,,,,,
214.613,236.218,129.76,,,,,
218.15,245.992,98.157,,,,,
217.433,248.06,23.611,,,,,
201.193,248.625,-53.6,,,,,
176.161,252.445,-94.088,,,,,
159.622,252.821,-119.159,,,,,
150.63,249.55,-153.697,,,,,
131.318,253.926,-187.389,,,,,
103.51,268.233,-201.128,,,,,
93.351,283.437,-177.375,,,,,
107.868,290.173,-127.477,,,,,
121.216,283.132,-90.646,,,,,
116.354,269.879,-71.59,,,,,
103.819,260.503,-55.757,,,,,
95.664,250.303,-51.932,,,,,
94.084,234.449,-56.235,,,,,
101.327,217.287,-49.105,,,,,
119.98,200.659,-22.234,,,,,
145.86,183.059,29.175,,,,,
168.966,165.16,98.412,,,,,
179.999,147.443,162.684,,,,,
173.607,128.049,199.914,,,,,
155.605,109.434,205.751,,,,,
143.576,97.974,200.804,,,,,
149.162,90.307,201.629,,,,,
168.019,72.177,205.903,,,,,
183.86,38.197,220.427,,,,,
183.498,4.894,254.19,,,,,
177.025,-12.443,283.785,,,,,
184.382,-24.329,278.878,,,,,
204.857,-42.993,243.558,,,,,
222.219,-63.756,191.029,,,,,
226.509,-86.621,124.676,,,,,
219.103,-113.531,52.976,,,,,
209.574,-131.24,-22.748,,,,,
209.934,-133.172,-108.166,,,,,
222.529,-134.696,-199.053,,,,,
236.915,-146.261,-283.327,,,,,
245.891,-159.333,-338.878,,,,,
254.725,-168.765,-349.611,,,,,
266.01,-180.315,-322.957,,,,,
269.558,-193.557,-270.129,,,,,
258.853,-205.445,-206,,,,,
245.036,-220.769,-148.762,,,,,
243.214,-242.408,-88.598,,,,,
257.09,-271.36,-4.815,,,,,
280.923,-307.173,85.557,,,,,
294.826,-337.216,130.533,,,,,
275.76,-350.972,102.069,,,,,
237.715,-353.203,37.342,,,,,
217.848,-351.489,-11.504,,,,,
224.454,-353.168,-39.821,,,,,
238.258,-365.146,-69.603,,,,,
234.463,-378.235,-93.148,,,,,
199.111,-370.866,-72.861,,,,,
149.357,-345.36,-6.52,,,,,
117.413,-325.553,74.103,,,,,
110.009,-314.212,166.576,,,,,
105.677,-306.165,273.616,,,,,
92.049,-315.159,365.007,,,,,
76.573,-341.212,401.636,,,,,
54.897,-357.859,354.861,,,,,
9.329,-349.918,225.901,,,,,
-56.328,-325.066,44.402,,,,,
-114.29,-295.028,-163.502,,,,,
-147.482,-271.691,-364.791,,,,,
-165.342,-262.842,-500.525,,,,,
